1,"x",8192,1,8.92413568103136E-03,1.07676351508821E-02,3.39173037050949E-02,1.50788142169837E-03,561,465,148,3302,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Strings_length_1_8192_x_001_Ascii.csv",24576
1,"x",16384,1,1.71832582769204E-02,1.96276699769499E-02,6.72558769573795E-02,2.78850508626943E-03,291,255,75,1789,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Strings_length_1_16384_x_001_Ascii.csv",49152
1,"x",32768,1,3.44676791308857E-02,3.87562049883473E-02,0.132358655518566,4.3385652312453E-03,146,129,38,1151,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Strings_length_1_32768_x_001_Ascii.csv",98304
1,"x",65536,1,0.070709711512843,7.75805937777625E-02,0.26855377920266,7.77747324767394E-03,72,65,19,643,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Strings_length_1_65536_x_001_Ascii.csv",196608
1,"x",131072,1,0.144619493338264,0.157001075748871,0.522546157623514,1.65811056585532E-02,35,32,10,303,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Strings_length_1_131072_x_001_Ascii.csv",393216
1,"x",262144,1,0.284234153179418,0.329585860123847,1.04538538762492,3.09257458831606E-02,18,16,5,162,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Strings_length_1_262144_x_001_Ascii.csv",786432
1,"x",524288,1,0.571620158734581,0.629028422624036,2.02123948095752,0.062228217102918,9,8,3,81,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Strings_length_1_524288_x_001_Ascii.csv",1572864
1,"x",1048576,1,1.44001487262424,1.29968437262389,3.92670679762225,0.13415154366587,4,4,2,38,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Strings_length_1_1048576_x_001_Ascii.csv",3145728
1,"x",2097152,1,2.31638211429107,2.59077104762102,7.94998714762253,0.278604751317644,3,2,1,18,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Strings_length_1_2097152_x_001_Ascii.csv",6291456
,,,,,,,,,,,,,
,,,,,,,,,,,,,2.71607001331276
,,,,,,,,,,,,"Chart_2_Time_v_Rows.jpg",905356.671104254
,,,,,,,,,,,,"Parse Time v Num Rows. Log Scales.
One column of 32-char fields.",
"Field Length","Each Field Contains","Num Rows","Num Cols","CSVRead
v0.21(177)","sdkn104
v1.9","ws_garcia
v3.1.5","CSV.jl
v0.8.5+","NCalls
CSVRead
v0.21(177)","NCalls
sdkn104
v1.9","NCalls
ws_garcia
v3.1.5","NCalls
CSV.jl
v0.8.5+","File","Size"
32,"xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx",1,1,3.32006299057427E-04,1.0992696818611E-04,1.71341705315892E-03,3.35691679274324E-04,14778,43000,2908,14618,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Strings_length_32_0001_x_001_Ascii.csv",34
32,"xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx",2,1,3.18646876518588E-04,1.13805967746887E-04,1.70558538504007E-03,2.88328798104232E-04,15385,41612,2921,17015,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Strings_length_32_0002_x_001_Ascii.csv",68
32,"xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx",4,1,3.29409341700836E-04,1.19977715715229E-04,1.73200045681157E-03,2.72877100690164E-04,14892,39579,2877,17910,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Strings_length_32_0004_x_001_Ascii.csv",136
32,"xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx",8,1,3.23171315841052E-04,1.30980949093426E-04,1.76546183378153E-03,2.79035751853886E-04,15174,36408,2822,17520,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Strings_length_32_0008_x_001_Ascii.csv",272
32,"xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx",16,1,3.34702047299993E-04,1.52797076543093E-04,1.77760363541802E-03,2.88181083000947E-04,14661,31418,2803,16976,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Strings_length_32_0016_x_001_Ascii.csv",544
32,"xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx",32,1,4.31560936313629E-04,1.9317827044855E-04,1.86638047044155E-03,2.86662157520867E-04,11418,25060,2670,17064,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Strings_length_32_0032_x_001_Ascii.csv",1088
32,"xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx",64,1,4.10591849798553E-04,2.68947877261914E-04,2.05958818574986E-03,2.72805683293176E-04,11993,18163,2421,17911,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Strings_length_32_0064_x_001_Ascii.csv",2176
32,"xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx",128,1,4.87737327557704E-04,4.29970747909405E-04,2.27409016845805E-03,3.02594732255071E-04,10120,11460,2193,16184,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Strings_length_32_0128_x_001_Ascii.csv",4352
32,"xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx",256,1,6.82191399818771E-04,7.51501352402262E-04,2.90712910332689E-03,3.92371706934614E-04,7262,6598,1717,12540,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Strings_length_32_0256_x_001_Ascii.csv",8704
32,"xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx",512,1,9.89180871063105E-04,1.39120776933275E-03,4.05883355895944E-03,4.10106061447947E-04,5023,3578,1230,12006,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Strings_length_32_0512_x_001_Ascii.csv",17408
32,"xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx",1024,1,1.6638657602739E-03,2.71114604791412E-03,6.89481755503434E-03,5.19023267585168E-04,2994,1840,725,9517,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Strings_length_32_1024_x_001_Ascii.csv",34816
32,"xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx",2048,1,2.97135482638381E-03,5.27329846788732E-03,0.011051053584263,7.099800022235E-04,1680,948,453,6980,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Strings_length_32_2048_x_001_Ascii.csv",69632
32,"xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx",4096,1,5.80460302469692E-03,1.14038617470178E-02,2.14833759501915E-02,1.12053516062385E-03,861,439,233,4437,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Strings_length_32_4096_x_001_Ascii.csv",139264
32,"xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx",8192,1,1.15891450777123E-02,2.16431406975918E-02,3.68243439475441E-02,2.21675867068512E-03,432,231,136,2250,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Strings_length_32_8192_x_001_Ascii.csv",278528
32,"xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx",16384,1,2.49179451364386E-02,4.49065520883217E-02,0.079504447624063,4.28352763554382E-03,201,112,63,1166,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Strings_length_32_16384_x_001_Ascii.csv",557056
32,"xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx",32768,1,5.77076062447575E-02,9.13042803513206E-02,0.143210347624007,7.60155006099558E-03,87,55,35,658,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Strings_length_32_32768_x_001_Ascii.csv",1114112
32,"xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx",65536,1,0.106651697623927,0.188264414290661,0.285995958734982,1.41981930785455E-02,48,27,18,352,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Strings_length_32_65536_x_001_Ascii.csv",2228224
32,"xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx",131072,1,0.212828210123969,0.374108047623858,0.561039736512866,2.88902000168061E-02,24,14,9,174,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Strings_length_32_131072_x_001_Ascii.csv",4456448
32,"xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx",262144,1,0.432227464290364,0.756905804767233,1.15853788762536,6.13716963114464E-02,12,7,5,82,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Strings_length_32_262144_x_001_Ascii.csv",8912896
32,"xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx",524288,1,0.880716597623229,1.48796989762261,2.2356381476257,0.111593649277035,6,4,3,45,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Strings_length_32_524288_x_001_Ascii.csv",17825792
32,"xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx",1048576,1,1.78991811429119,3.04252849762336,4.70650714762153,0.241231742135486,3,2,2,21,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Strings_length_32_1048576_x_001_Ascii.csv",35651584
,,,,,,,,,,,,,
,,,,,,,,,,,,,19.9179972063236
,,,,,,,,,,,,,585823.447244812
,,,,,,,,,,,,"Chart_3_Time_v_Rows.jpg",
,,,,,,,,,,,,"Parse Time v Num Rows. Log Scales.
One column of 20-char fields with embedded breaks.",
"Field Length","Each Field Contains","Num Rows","Num Cols","CSVRead
v0.21(177)","sdkn104
v1.9","ws_garcia
v3.1.5","CSV.jl
v0.8.5+","NCalls
CSVRead
v0.21(177)","NCalls
sdkn104
v1.9","NCalls
ws_garcia
v3.1.5","NCalls
CSV.jl
v0.8.5+","File","Size"
20,"""xxxxxxxx
yyyyyyyy""",1,1,3.57433800791678E-04,1.17319953952949E-04,2.44408799636491E-03,2.63458950924043E-04,13745,40430,2041,18550,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Quoted_Strings_with-LF_length_20_0001_x_001_Ascii.csv",26
20,"""xxxxxxxx
yyyyyyyy""",2,1,4.93579347655167E-04,1.29504821587304E-04,2.54123779211109E-03,2.47441847643475E-04,10002,36804,1963,19701,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Quoted_Strings_with-LF_length_20_0002_x_001_Ascii.csv",52
20,"""xxxxxxxx
yyyyyyyy""",4,1,4.56408419928131E-04,1.37421957611271E-04,2.18125716030838E-03,2.46377102366361E-04,10805,34777,2286,19784,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Quoted_Strings_with-LF_length_20_0004_x_001_Ascii.csv",104
20,"""xxxxxxxx
yyyyyyyy""",8,1,3.99513054194984E-04,1.66657803578561E-04,2.22965182605545E-03,2.56539908472525E-04,12320,28901,2237,19023,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Quoted_Strings_with-LF_length_20_0008_x_001_Ascii.csv",208
20,"""xxxxxxxx
yyyyyyyy""",16,1,3.77911388217631E-04,1.85227937422014E-04,2.44706710388262E-03,2.57374613820143E-04,13012,26099,2038,18959,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Quoted_Strings_with-LF_length_20_0016_x_001_Ascii.csv",416
20,"""xxxxxxxx
yyyyyyyy""",32,1,4.35004566360305E-04,2.6137029359371E-04,0.003054959251906,2.79934483433157E-04,11329,18677,1634,17465,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Quoted_Strings_with-LF_length_20_0032_x_001_Ascii.csv",832
20,"""xxxxxxxx
yyyyyyyy""",64,1,5.48507277795419E-04,3.98904035087757E-04,4.28641500597407E-03,2.74688599774273E-04,9012,12338,1165,17791,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Quoted_Strings_with-LF_length_20_0064_x_001_Ascii.csv",1664
20,"""xxxxxxxx
yyyyyyyy""",128,1,7.06685738929684E-04,7.09805630302146E-04,6.67966246357317E-03,2.85056879157949E-04,7013,6982,748,17158,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Quoted_Strings_with-LF_length_20_0128_x_001_Ascii.csv",3328
20,"""xxxxxxxx
yyyyyyyy""",256,1,1.06551105379512E-03,1.22015731249704E-03,1.17057539471877E-02,3.19401744789633E-04,4665,4077,427,15349,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Quoted_Strings_with-LF_length_20_0256_x_001_Ascii.csv",6656
20,"""xxxxxxxx
yyyyyyyy""",512,1,1.80409863775649E-03,2.36585326916081E-03,2.02957694863638E-02,4.49353056008754E-04,2762,2108,247,10972,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Quoted_Strings_with-LF_length_20_0512_x_001_Ascii.csv",13312
20,"""xxxxxxxx
yyyyyyyy""",1024,1,3.22855674431008E-03,4.56289538655752E-03,3.79689392906775E-02,6.01550359562315E-04,1546,1095,132,8225,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Quoted_Strings_with-LF_length_20_1024_x_001_Ascii.csv",26624
20,"""xxxxxxxx
yyyyyyyy""",2048,1,6.30311370218505E-03,9.54933464690176E-03,9.94110476239618E-02,7.58173617883797E-04,793,524,51,6540,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Quoted_Strings_with-LF_length_20_2048_x_001_Ascii.csv",53248
20,"""xxxxxxxx
yyyyyyyy""",4096,1,1.29311075723251E-02,2.13656360855676E-02,0.15615294762414,1.14807979526947E-03,387,234,33,4332,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Quoted_Strings_with-LF_length_20_4096_x_001_Ascii.csv",106496
20,"""xxxxxxxx
yyyyyyyy""",8192,1,2.53903461011627E-02,3.88356282441222E-02,0.286586564290753,2.84915876049344E-03,197,129,18,1751,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Quoted_Strings_with-LF_length_20_8192_x_001_Ascii.csv",212992
20,"""xxxxxxxx
yyyyyyyy""",16384,1,4.86784068472488E-02,7.48970222508746E-02,0.577150914290796,4.67372247992221E-03,103,67,9,1069,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Quoted_Strings_with-LF_length_20_16384_x_001_Ascii.csv",425984
20,"""xxxxxxxx
yyyyyyyy""",32768,1,0.101817091624038,0.148411527035735,1.11510540762313,8.45557643537184E-03,50,34,5,591,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Quoted_Strings_with-LF_length_20_32768_x_001_Ascii.csv",851968
20,"""xxxxxxxx
yyyyyyyy""",65536,1,0.20203548762402,0.311681494682826,2.25437184762576,1.48746000049524E-02,25,17,3,336,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Quoted_Strings_with-LF_length_20_65536_x_001_Ascii.csv",1703936
20,"""xxxxxxxx
yyyyyyyy""",131072,1,0.404906063008248,0.611224036512443,4.34444009762294,3.27452810748759E-02,13,9,2,153,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Quoted_Strings_with-LF_length_20_131072_x_001_Ascii.csv",3407872
20,"""xxxxxxxx
yyyyyyyy""",262144,1,0.898707130957268,1.23353426762399,9.15888034762677,6.13351135972726E-02,6,5,1,82,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Quoted_Strings_with-LF_length_20_262144_x_001_Ascii.csv",6815744
20,"""xxxxxxxx
yyyyyyyy""",524288,1,2.01842734762436,2.73939259762185,21.1361246476233,0.12018412045391,3,2,1,42,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Quoted_Strings_with-LF_length_20_524288_x_001_Ascii.csv",13631488
20,"""xxxxxxxx
yyyyyyyy""",1048576,1,3.54007504762624,5.80884194761959,42.0518861476309,0.317993651319488,2,1,1,16,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Quoted_Strings_with-LF_length_20_1048576_x_001_Ascii.csv",27262976
,,,,,,,,,,,,,
,,,,,,,,,,,,,7.70124238419209
,,,,,,11.8788120539502,,,,,,,296201.630161234
,,,,,,11.132533724925,,,,,,"Chart_4_Time_v_Rows.jpg",
,,,,,,,,,,,,"Parse Time v Num Rows. Log Scales.
10 columns of 17-char numeric fields (no quotes).",
"Field Length","Each Field Contains","Num Rows","Num Cols","CSVRead
v0.21(177)","sdkn104
v1.9","ws_garcia
v3.1.5","CSV.jl
v0.8.5+","NCalls
CSVRead
v0.21(177)","NCalls
sdkn104
v1.9","NCalls
ws_garcia
v3.1.5","NCalls
CSV.jl
v0.8.5+","File","Size"
17,0.719057207097576,1,10,3.54002402033529E-04,1.28308050597697E-04,2.03902844199766E-03,3.08985666381438E-04,13876,37131,2445,15856,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Doubles_0001_x_010_Ascii.csv",181
17,0.719057207097576,2,10,3.65392438512097E-04,1.56169810829842E-04,4.76939251415844E-03,3.07737705035246E-04,13451,30766,1047,15919,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Doubles_0002_x_010_Ascii.csv",362
17,0.719057207097576,4,10,3.82749693877845E-04,2.1024492094592E-04,1.9781065922526E-03,3.10946773638284E-04,12851,23085,2520,15758,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Doubles_0004_x_010_Ascii.csv",724
17,0.719057207097576,8,10,4.9325224030696E-04,2.45417125510916E-04,2.12988196829924E-03,3.28498950011256E-04,10008,19860,2341,14932,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Doubles_0008_x_010_Ascii.csv",1448
17,0.719057207097576,16,10,5.32360519927292E-04,3.90076165980113E-04,2.51783813384354E-03,3.26980957333338E-04,9282,12613,1981,15000,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Doubles_0016_x_010_Ascii.csv",2896
17,0.719057207097576,32,10,8.12037378501079E-04,7.58248786080042E-04,0.003520485846853,3.53489293665352E-04,6110,6540,1418,13895,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Doubles_0032_x_010_Ascii.csv",5792
17,0.719057207097576,64,10,1.05241884991469E-03,1.21144713690804E-03,4.55306558206572E-03,4.78143748031012E-04,4723,4106,1097,10320,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Doubles_0064_x_010_Ascii.csv",11584
17,0.719057207097576,128,10,1.71868294652557E-03,2.46475651727822E-03,5.92289134437845E-03,5.14372472989799E-04,2899,2024,844,9602,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Doubles_0128_x_010_Ascii.csv",23168
17,0.719057207097576,256,10,3.48775929416192E-03,4.67103948555311E-03,1.07681323551825E-02,7.8391157215869E-04,1431,1069,465,6327,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Doubles_0256_x_010_Ascii.csv",46336
17,0.719057207097576,512,10,6.20488149497234E-03,1.17946806428554E-02,0.021474408568198,1.99926334802728E-03,806,424,233,2493,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Doubles_0512_x_010_Ascii.csv",92672
17,0.719057207097576,1024,10,1.54396022536336E-02,2.07925521883237E-02,3.56005859218603E-02,1.6959558741372E-03,324,241,141,2946,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Doubles_1024_x_010_Ascii.csv",185344
17,0.719057207097576,2048,10,2.38749557192414E-02,3.73980894150241E-02,0.063650023573386,2.27097010393595E-03,210,134,79,2196,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Doubles_2048_x_010_Ascii.csv",370688
17,0.719057207097576,4096,10,5.08316607553143E-02,7.66966491391911E-02,0.12626253262399,3.38808075366735E-03,99,66,40,1473,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Doubles_4096_x_010_Ascii.csv",741376
17,0.719057207097576,8192,10,0.113152318735159,0.163782954075602,0.258241147624289,6.56245476096561E-03,45,31,20,763,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Doubles_8192_x_010_Ascii.csv",1482752
17,0.719057207097576,16384,10,0.267060905518699,0.361110647623857,0.545049727623631,1.15594672475639E-02,19,14,10,433,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Doubles_16384_x_010_Ascii.csv",2965504
17,0.719057207097576,32768,10,0.530060927623639,0.764996619052787,1.07153182762479,2.66532225384859E-02,10,7,5,188,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Doubles_32768_x_010_Ascii.csv",5931008
17,0.719057207097576,65536,10,1.0949723476245,1.39028157262394,2.06424144762246,4.39322446673553E-02,5,4,3,114,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Doubles_65536_x_010_Ascii.csv",11862016
17,0.719057207097576,131072,10,2.88458324762607,3.25791689762329,4.20519264762399,0.09293809305744,2,2,2,54,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Doubles_131072_x_010_Ascii.csv",23724032
17,0.719057207097576,262144,10,4.07386989762447,6.70920804762202,8.79176894762415,0.167026978223467,2,1,1,30,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Doubles_262144_x_010_Ascii.csv",47448064
,,,,,,,,,,,,,
,,,,,,,,,,,,,11.6469266796339
,,,,,,,,,,,,,643476.612134472
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,"Chart_5_Time_v_Cols.jpg",
,,,,,,,,,,,,"Parse Time v Num Cols. Log Scales.
8 rows of 16-char fields (no quotes).",
"Field Length","Each Field Contains","Num Rows","Num Cols","CSVRead
v0.21(177)","sdkn104
v1.9","ws_garcia
v3.1.5","CSV.jl
v0.8.5+","NCalls
CSVRead
v0.21(177)","NCalls
sdkn104
v1.9","NCalls
ws_garcia
v3.1.5","NCalls
CSV.jl
v0.8.5+","File","Size"
16,"xxxxxxxxxxxxxxxx",8,1,3.37586253797859E-04,1.25296454963795E-04,2.11551928288759E-03,2.52583575004348E-04,14538,37980,2357,19360,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Strings_length_16_0008_x_001_Ascii.csv",144
16,"xxxxxxxxxxxxxxxx",8,2,3.60181226111184E-04,1.70586949524713E-04,2.95785598203341E-03,2.75321895872012E-04,13642,28259,1687,17751,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Strings_length_16_0008_x_002_Ascii.csv",280
16,"xxxxxxxxxxxxxxxx",8,4,3.72168600533097E-04,1.78370104419761E-04,2.05431148885519E-03,2.98488497064265E-04,13210,27068,2427,16402,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Strings_length_16_0008_x_004_Ascii.csv",552
16,"xxxxxxxxxxxxxxxx",8,8,4.10957639022724E-04,2.17739485246884E-04,2.52577086450742E-03,3.44450963647798E-04,11982,22313,1975,14253,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Strings_length_16_0008_x_008_Ascii.csv",1096
16,"xxxxxxxxxxxxxxxx",8,16,4.79063603030858E-04,3.47701897171352E-04,2.34239628534509E-03,4.27186165576351E-04,10301,14123,2129,11533,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Strings_length_16_0008_x_016_Ascii.csv",2184
16,"xxxxxxxxxxxxxxxx",8,32,6.46347467362506E-04,5.26215586509832E-04,3.44816551073812E-03,5.58300362565787E-04,7661,9389,1448,8855,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Strings_length_16_0008_x_032_Ascii.csv",4360
16,"xxxxxxxxxxxxxxxx",8,64,9.36645361130426E-04,1.03158600091947E-03,6.8889105716609E-03,9.07557329721079E-04,5303,4818,726,5471,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Strings_length_16_0008_x_064_Ascii.csv",8712
16,"xxxxxxxxxxxxxxxx",8,128,1.42218635578935E-03,1.74313674606979E-03,1.78240099015676E-02,1.41774332323099E-03,3501,2859,281,3511,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Strings_length_16_0008_x_128_Ascii.csv",17416
16,"xxxxxxxxxxxxxxxx",8,256,2.39670980564463E-03,3.53478430955218E-03,6.87748462541238E-02,2.66458102955827E-03,2081,1412,73,1875,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Strings_length_16_0008_x_256_Ascii.csv",34824
