32,"xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx",16,1,2.41035128229226E-04,1.70239518573183E-04,1.79438902045985E-03,2.94533459000942E-04,20744,29371,2787,16976,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Strings_length_32_0016_x_001_Ascii.csv",544
32,"xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx",32,1,2.94746580993662E-04,2.13788015220718E-04,1.89021148903284E-03,2.93014533520863E-04,16964,23388,2646,17064,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Strings_length_32_0032_x_001_Ascii.csv",1088
32,"xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx",64,1,3.72682797944191E-04,2.95908563143194E-04,2.19474554628591E-03,2.79158059293172E-04,13417,16898,2279,17911,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Strings_length_32_0064_x_001_Ascii.csv",2176
32,"xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx",128,1,5.46326799957747E-04,4.70732009038373E-04,2.50648957393296E-03,3.08947108255067E-04,9153,10622,1995,16184,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Strings_length_32_0128_x_001_Ascii.csv",4352
32,"xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx",256,1,8.99995212381403E-04,8.14831334529152E-04,2.88713106236732E-03,3.98724082934609E-04,5556,6137,1732,12540,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Strings_length_32_0256_x_001_Ascii.csv",8704
32,"xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx",512,1,1.58157375079009E-03,1.51316732224204E-03,4.24299906700612E-03,4.16458437447943E-04,3162,3305,1179,12006,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Strings_length_32_0512_x_001_Ascii.csv",17408
32,"xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx",1024,1,3.18513050956049E-03,3.36085342741005E-03,0.00779606651089,5.25375643585163E-04,1570,1488,642,9517,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Strings_length_32_1024_x_001_Ascii.csv",34816
32,"xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx",2048,1,6.98028842396086E-03,0.006363232315507,1.28598732647551E-02,7.16332378223496E-04,717,786,389,6980,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Strings_length_32_2048_x_001_Ascii.csv",69632
32,"xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx",4096,1,1.27512165394128E-02,1.24117032258347E-02,2.54875060912815E-02,1.12688753662384E-03,393,403,197,4437,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Strings_length_32_4096_x_001_Ascii.csv",139264
32,"xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx",8192,1,2.72989396738843E-02,2.61849963350931E-02,5.13910153059275E-02,2.22311104668511E-03,184,191,98,2250,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Strings_length_32_8192_x_001_Ascii.csv",278528
32,"xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx",16384,1,5.39141709675952E-02,5.35402446808764E-02,8.78410379313021E-02,4.28988001154381E-03,93,94,58,1166,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Strings_length_32_16384_x_001_Ascii.csv",557056
32,"xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx",32768,1,0.108696940425595,0.105914002083712,0.179081067856584,7.60790243699558E-03,47,48,28,658,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Strings_length_32_32768_x_001_Ascii.csv",1114112
32,"xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx",65536,1,0.217753378261873,0.20641728800023,0.344964639999671,1.42045454545455E-02,23,25,15,352,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Strings_length_32_65536_x_001_Ascii.csv",2228224
32,"xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx",131072,1,0.446868133333434,0.417830225000216,0.63971012500042,2.88965523928061E-02,12,12,8,174,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Strings_length_32_131072_x_001_Ascii.csv",4456448
32,"xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx",262144,1,0.882425533335966,0.891574633332008,1.39765064999665,6.13780486874464E-02,6,6,4,82,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Strings_length_32_262144_x_001_Ascii.csv",8912896
32,"xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx",524288,1,1.79807516666672,1.68517260000226,2.42347793333465,0.111600001653035,3,3,3,45,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Strings_length_32_524288_x_001_Ascii.csv",17825792
32,"xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx",1048576,1,3.46690410000156,3.45573054999113,4.99695179999981,0.241238094511486,2,2,2,21,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Strings_length_32_1048576_x_001_Ascii.csv",35651584
,,,,,,,,,,,,,
,,,,,,,,,,,,,10.2834064547629
,,,,,,,,,,,,,302453.131022438
,,,,,,,,,,,,"Chart_3_Time_v_Rows.jpg",
,,,,,,,,,,,,"Parse Time v Num Rows. Log Scales.
One column of 20-char fields with embedded breaks.",
"Field Length","Each Field Contains","Num Rows","Num Cols","CSVRead
v0.4","sdkn104
v1.9","ws_garcia
v3.1.5","CSV.jl
v0.8.5+","NCalls
CSVRead
v0.4","NCalls
sdkn104
v1.9","NCalls
ws_garcia
v3.1.5","NCalls
CSV.jl
v0.8.5+","File","Size"
20,"""xxxxxxxx
yyyyyyyy""",1,1,2.16030369410229E-04,1.39406889341152E-04,2.03678684317186E-03,2.69811326924039E-04,23145,35867,2455,18550,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Quoted_Strings_with-LF_length_20_0001_x_001_Ascii.csv",26
20,"""xxxxxxxx
yyyyyyyy""",2,1,2.09995052705859E-04,1.45182038327659E-04,2.06345796204284E-03,2.5379422364347E-04,23811,34440,2424,19701,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Quoted_Strings_with-LF_length_20_0002_x_001_Ascii.csv",52
20,"""xxxxxxxx
yyyyyyyy""",4,1,2.18477929739308E-04,1.50988485928465E-04,2.11545164975501E-03,2.52729478366357E-04,22886,33116,2364,19784,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Quoted_Strings_with-LF_length_20_0004_x_001_Ascii.csv",104
20,"""xxxxxxxx
yyyyyyyy""",8,1,2.37942224232637E-04,1.7172921417751E-04,2.26969768498395E-03,2.6289228447252E-04,21014,29116,2203,19023,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Quoted_Strings_with-LF_length_20_0008_x_001_Ascii.csv",208
20,"""xxxxxxxx
yyyyyyyy""",16,1,3.25116521457237E-04,2.96483682181378E-04,2.71649565454433E-03,2.63726989820138E-04,15380,16865,1841,18959,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Quoted_Strings_with-LF_length_20_0016_x_001_Ascii.csv",416
20,"""xxxxxxxx
yyyyyyyy""",32,1,3.66174207248952E-04,2.93029688233659E-04,4.05991217532526E-03,2.86286859433152E-04,13655,17064,1232,17465,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Quoted_Strings_with-LF_length_20_0032_x_001_Ascii.csv",832
20,"""xxxxxxxx
yyyyyyyy""",64,1,4.98390790394106E-04,4.50902380737096E-04,4.51580875451065E-03,2.81040975774268E-04,10033,11089,1108,17791,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Quoted_Strings_with-LF_length_20_0064_x_001_Ascii.csv",1664
20,"""xxxxxxxx
yyyyyyyy""",128,1,7.94302509529636E-04,7.86092626944072E-04,7.34749618206903E-03,2.91409255157944E-04,6296,6361,681,17158,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Quoted_Strings_with-LF_length_20_0128_x_001_Ascii.csv",3328
20,"""xxxxxxxx
yyyyyyyy""",256,1,1.32687352082817E-03,1.46212298245195E-03,1.22767174020113E-02,3.25754120789628E-04,3769,3420,408,15349,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Quoted_Strings_with-LF_length_20_0256_x_001_Ascii.csv",6656
20,"""xxxxxxxx
yyyyyyyy""",512,1,2.44683258316843E-03,2.72707546346848E-03,2.34293528037172E-02,4.5570543200875E-04,2044,1834,214,10972,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Quoted_Strings_with-LF_length_20_0512_x_001_Ascii.csv",13312
20,"""xxxxxxxx
yyyyyyyy""",1024,1,4.62538473634717E-03,5.19713001039342E-03,4.30445692307439E-02,6.0790273556231E-04,1081,963,117,8225,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Quoted_Strings_with-LF_length_20_1024_x_001_Ascii.csv",26624
20,"""xxxxxxxx
yyyyyyyy""",2048,1,9.13760784673963E-03,1.06950589743842E-02,8.37655116668126E-02,7.64525993883792E-04,548,468,60,6540,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Quoted_Strings_with-LF_length_20_2048_x_001_Ascii.csv",53248
20,"""xxxxxxxx
yyyyyyyy""",4096,1,0.019623929803949,2.28153645455181E-02,0.167056846667159,1.15443217126947E-03,255,220,30,4332,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Quoted_Strings_with-LF_length_20_4096_x_001_Ascii.csv",106496
20,"""xxxxxxxx
yyyyyyyy""",8192,1,4.47064410712171E-02,5.93837388236459E-02,0.471866663635327,2.85551113649343E-03,112,85,11,1751,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Quoted_Strings_with-LF_length_20_8192_x_001_Ascii.csv",212992
20,"""xxxxxxxx
yyyyyyyy""",16384,1,9.77308134612171E-02,9.15854727272579E-02,0.676503825001419,4.6800748559222E-03,52,55,8,1069,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Quoted_Strings_with-LF_length_20_16384_x_001_Ascii.csv",425984
20,"""xxxxxxxx
yyyyyyyy""",32768,1,0.154075296969633,0.179114446428555,1.29080834999331,8.46192881137183E-03,33,28,4,591,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Quoted_Strings_with-LF_length_20_32768_x_001_Ascii.csv",851968
20,"""xxxxxxxx
yyyyyyyy""",65536,1,0.312963847057236,0.347628500000186,2.52883495000424,1.48809523809524E-02,17,15,2,336,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Quoted_Strings_with-LF_length_20_65536_x_001_Ascii.csv",1703936
20,"""xxxxxxxx
yyyyyyyy""",131072,1,0.595659777777554,0.659863025000959,5.22521450000932,3.27516334508759E-02,9,8,1,153,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Quoted_Strings_with-LF_length_20_131072_x_001_Ascii.csv",3407872
20,"""xxxxxxxx
yyyyyyyy""",262144,1,1.17409781999886,1.36191167499783,9.95434550000937,6.13414659732726E-02,5,4,1,82,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Quoted_Strings_with-LF_length_20_262144_x_001_Ascii.csv",6815744
20,"""xxxxxxxx
yyyyyyyy""",524288,1,2.43527669999943,2.80254585000512,20.4086389000004,0.12019047282991,3,2,1,42,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Quoted_Strings_with-LF_length_20_524288_x_001_Ascii.csv",13631488
20,"""xxxxxxxx
yyyyyyyy""",1048576,1,4.89075014999253,5.38511020000442,40.8175835000002,0.318000003695488,2,1,1,16,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Quoted_Strings_with-LF_length_20_1048576_x_001_Ascii.csv",27262976
,,,,,,,,,,,,,
,,,,,,,,,,,,,5.57439557611457
,,,,,,8.34587379199131,,,,,,,214399.82985056
,,,,,,15.3797172740785,,,,,,"Chart_4_Time_v_Rows.jpg",
,,,,,,,,,,,,"Parse Time v Num Rows. Log Scales.
10 columns of 17-char numeric fields (no quotes).",
"Field Length","Each Field Contains","Num Rows","Num Cols","CSVRead
v0.4","sdkn104
v1.9","ws_garcia
v3.1.5","CSV.jl
v0.8.5+","NCalls
CSVRead
v0.4","NCalls
sdkn104
v1.9","NCalls
ws_garcia
v3.1.5","NCalls
CSV.jl
v0.8.5+","File","Size"
17,0.719057207097576,1,10,2.27924272951087E-04,1.40990300022501E-04,1.88750528302132E-03,3.15338042381433E-04,21938,35464,2650,15856,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Doubles_0001_x_010_Ascii.csv",181
17,0.719057207097576,2,10,2.37357277129104E-04,1.64777188993106E-04,1.97507938389465E-03,3.14090081035241E-04,21066,30345,2532,15919,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Doubles_0002_x_010_Ascii.csv",362
17,0.719057207097576,4,10,2.64906956291517E-04,1.97801174935573E-04,2.00359022435292E-03,3.17299149638279E-04,18875,25278,2496,15758,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Doubles_0004_x_010_Ascii.csv",724
17,0.719057207097576,8,10,3.47725187761593E-04,2.77159858101078E-04,2.19705777679798E-03,3.34851326011251E-04,14380,18041,2276,14932,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Doubles_0008_x_010_Ascii.csv",1448
17,0.719057207097576,16,10,4.93621115498282E-04,4.32033583895752E-04,2.38956378404253E-03,3.33333333333333E-04,10130,11574,2093,15000,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Doubles_0016_x_010_Ascii.csv",2896
17,0.719057207097576,32,10,7.88394671291229E-04,7.23312541587974E-04,2.93835105757696E-03,3.59841669665347E-04,6343,6913,1702,13895,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Doubles_0032_x_010_Ascii.csv",5792
17,0.719057207097576,64,10,1.39457908533447E-03,1.29374302716602E-03,3.93565090479499E-03,4.84496124031008E-04,3586,3865,1271,10320,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Doubles_0064_x_010_Ascii.csv",11584
17,0.719057207097576,128,10,2.58814963767851E-03,2.44930313418831E-03,6.09339427528506E-03,5.20724848989794E-04,1932,2042,821,9602,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Doubles_0128_x_010_Ascii.csv",23168
17,0.719057207097576,256,10,5.00471569999354E-03,5.06533238866417E-03,0.010666354584246,7.90263948158685E-04,1000,988,469,6327,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Doubles_0256_x_010_Ascii.csv",46336
17,0.719057207097576,512,10,9.63666358385513E-03,9.53865600001466E-03,2.02368076612812E-02,2.00561572402728E-03,519,525,248,2493,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Doubles_0512_x_010_Ascii.csv",92672
17,0.719057207097576,1024,10,2.16694350648688E-02,1.98226391304222E-02,0.038897238759768,1.70230825013719E-03,231,253,129,2946,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Doubles_1024_x_010_Ascii.csv",185344
17,0.719057207097576,2048,10,4.37137782609131E-02,0.03941508503947,7.16267457144568E-02,2.27732247993594E-03,115,127,70,2196,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Doubles_2048_x_010_Ascii.csv",370688
17,0.719057207097576,4096,10,0.08051596507929,8.03994111109725E-02,0.131917200000699,3.39443312966735E-03,63,63,38,1473,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Doubles_4096_x_010_Ascii.csv",741376
17,0.719057207097576,8192,10,0.175249968965514,0.17132572333309,0.26120260500029,6.56880713696561E-03,29,30,20,763,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Doubles_8192_x_010_Ascii.csv",1482752
17,0.719057207097576,16384,10,0.345289686665637,0.339171820000047,0.587673755556655,1.15658196235639E-02,15,15,9,433,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Doubles_16384_x_010_Ascii.csv",2965504
17,0.719057207097576,32768,10,0.743109585713163,0.750268028570905,1.05400968000176,2.66595749144859E-02,7,7,5,188,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Doubles_32768_x_010_Ascii.csv",5931008
17,0.719057207097576,65536,10,1.4307936749974,1.41220817500289,2.14679609999681,4.39385970433553E-02,4,4,3,114,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Doubles_65536_x_010_Ascii.csv",11862016
17,0.719057207097576,131072,10,3.05594000000565,2.82034720000229,4.44209235000017,0.09294444543344,2,2,2,54,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Doubles_131072_x_010_Ascii.csv",23724032
17,0.719057207097576,262144,10,5.49077870001202,5.42847750001238,8.50539089998347,0.167033330599467,1,1,1,30,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Doubles_262144_x_010_Ascii.csv",47448064
,,,,,,,,,,,,,
,,,,,,,,,,,,,8.64140891343812
,,,,,,,,,,,,,477425.906819786
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,"Chart_5_Time_v_Cols.jpg",
,,,,,,,,,,,,"Parse Time v Num Cols. Log Scales.
8 rows of 16-char fields (no quotes).",
"Field Length","Each Field Contains","Num Rows","Num Cols","CSVRead
v0.4","sdkn104
v1.9","ws_garcia
v3.1.5","CSV.jl
v0.8.5+","NCalls
CSVRead
v0.4","NCalls
sdkn104
v1.9","NCalls
ws_garcia
v3.1.5","NCalls
CSV.jl
v0.8.5+","File","Size"
16,"xxxxxxxxxxxxxxxx",8,1,2.1240498725636E-04,1.39189480277366E-04,1.93760767144043E-03,2.58935951004344E-04,23540,35923,2581,19360,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Strings_length_16_0008_x_001_Ascii.csv",144
16,"xxxxxxxxxxxxxxxx",8,2,2.33252836350121E-04,1.59856315739106E-04,2.18947718914675E-03,2.81674271872007E-04,21436,31279,2284,17751,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Strings_length_16_0008_x_002_Ascii.csv",280
16,"xxxxxxxxxxxxxxxx",8,4,2.55668451194288E-04,1.82711612950909E-04,1.98896881463817E-03,3.0484087306426E-04,19557,27366,2514,16402,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Strings_length_16_0008_x_004_Ascii.csv",552
16,"xxxxxxxxxxxxxxxx",8,8,3.18772867525097E-04,2.48266762661699E-04,2.07302885572252E-03,3.50803339647793E-04,15686,20140,2412,14253,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Strings_length_16_0008_x_008_Ascii.csv",1096
16,"xxxxxxxxxxxxxxxx",8,16,4.34672068155074E-04,3.51534301182288E-04,2.3905860898716E-03,4.33538541576346E-04,11503,14224,2092,11533,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Strings_length_16_0008_x_016_Ascii.csv",2184
16,"xxxxxxxxxxxxxxxx",8,32,6.6757056074797E-04,5.87303265211916E-04,3.36671742933557E-03,5.64652738565782E-04,7490,8514,1486,8855,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Strings_length_16_0008_x_032_Ascii.csv",4360
16,"xxxxxxxxxxxxxxxx",8,64,1.19141925184758E-03,9.81640694935113E-04,6.78473283582382E-03,9.13909705721075E-04,4197,5094,737,5471,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Strings_length_16_0008_x_064_Ascii.csv",8712
16,"xxxxxxxxxxxxxxxx",8,128,2.0229185275112E-03,2.00785002008021E-03,2.18746344978041E-02,1.42409569923099E-03,2472,2491,229,3511,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Strings_length_16_0008_x_128_Ascii.csv",17416
16,"xxxxxxxxxxxxxxxx",8,256,4.04556618124555E-03,3.77982970521516E-03,7.02652291668831E-02,2.67093340555827E-03,1236,1323,72,1875,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Strings_length_16_0008_x_256_Ascii.csv",34824
