1,"x",256,1,7.84717323056852E-04,5.83662612343476E-04,4.83734642152766E-03,2.89335107921995E-04,6373,8567,1034,17281,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Strings_length_1_0256_x_001_Ascii.csv",768
1,"x",512,1,1.34111161168428E-03,1.23345656140115E-03,7.02732780901192E-03,3.12812812812813E-04,3729,4054,712,15984,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Strings_length_1_0512_x_001_Ascii.csv",1536
1,"x",1024,1,2.76649590716615E-03,1.90272857691976E-03,9.40266804536805E-03,3.67917586460633E-04,1808,2628,532,13590,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Strings_length_1_1024_x_001_Ascii.csv",3072
1,"x",2048,1,4.69871718314052E-03,3.73442584017182E-03,1.52080167172686E-02,5.09268690160929E-04,1065,1339,329,9818,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Strings_length_1_2048_x_001_Ascii.csv",6144
1,"x",4096,1,9.50137969633066E-03,7.65937044403614E-03,2.83605288135382E-02,9.64692263168049E-04,527,653,177,5183,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Strings_length_1_4096_x_001_Ascii.csv",12288
1,"x",8192,1,1.82639461823485E-02,1.60591670924935E-02,5.48385717404966E-02,1.51423379769836E-03,275,313,92,3302,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Strings_length_1_8192_x_001_Ascii.csv",24576
1,"x",16384,1,4.11909713112123E-02,3.09481833325584E-02,0.107485017025883,2.79485746226942E-03,122,162,47,1789,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Strings_length_1_16384_x_001_Ascii.csv",49152
1,"x",32768,1,8.48318508478923E-02,6.50079545456094E-02,0.210442329165138,4.34491760724529E-03,59,77,24,1151,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Strings_length_1_32768_x_001_Ascii.csv",98304
1,"x",65536,1,0.157466884375026,0.131833068419885,0.414646584630156,7.78382562367393E-03,32,38,13,643,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Strings_length_1_65536_x_001_Ascii.csv",196608
1,"x",131072,1,0.335791631252505,0.266542905267622,0.799044671401914,1.65874580345532E-02,16,19,7,303,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Strings_length_1_131072_x_001_Ascii.csv",393216
1,"x",262144,1,0.688855737505946,0.541474799998105,1.52033342502546,3.09320982591605E-02,8,10,4,162,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Strings_length_1_262144_x_001_Ascii.csv",786432
1,"x",524288,1,1.36826652497984,1.02357141999528,2.9249743000837,0.062234569478918,4,5,2,81,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Strings_length_1_524288_x_001_Ascii.csv",1572864
1,"x",1048576,1,2.53020460007247,2.0986578000399,5.5651469998993,0.13415789604187,2,3,1,38,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Strings_length_1_1048576_x_001_Ascii.csv",3145728
1,"x",2097152,1,4.95539774990175,4.11052109999582,11.1125747000333,0.278611103693644,2,2,1,18,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Strings_length_1_2097152_x_001_Ascii.csv",6291456
,,,,,,,,,,,,,
,,,,,,,,,,,,,1.26961675278735
,,,,,,,,,,,,"Chart_2_Time_v_Rows.jpg",423205.58426245
,,,,,,,,,,,,"Parse Time v Num Rows. Log Scales.
One column of 32-char fields.",
"Field Length","Each Field Contains","Num Rows","Num Cols","CSVRead
v0.14","sdkn104
v1.9","ws_garcia
v3.1.5","CSV.jl
v0.8.5+","NCalls
CSVRead
v0.14","NCalls
sdkn104
v1.9","NCalls
ws_garcia
v3.1.5","NCalls
CSV.jl
v0.8.5+","File","Size"
32,"xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx",1,1,2.33868391024797E-04,1.61918630181701E-04,0.003072652764131,3.42044055274319E-04,21380,30880,1628,14618,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Strings_length_32_0001_x_001_Ascii.csv",34
32,"xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx",2,1,2.38896617289887E-04,1.62118708248427E-04,2.71653193911656E-03,2.94681174104227E-04,20930,30842,1841,17015,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Strings_length_32_0002_x_001_Ascii.csv",68
32,"xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx",4,1,2.43305522841282E-04,1.73046049484824E-04,2.85636556259267E-03,2.79229476690159E-04,20551,28895,1751,17910,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Strings_length_32_0004_x_001_Ascii.csv",136
32,"xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx",8,1,2.71400472233978E-04,1.99243319385061E-04,2.83866816107289E-03,2.85388127853881E-04,18423,25095,1762,17520,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Strings_length_32_0008_x_001_Ascii.csv",272
32,"xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx",16,1,2.9879737675161E-04,2.14734485725672E-04,2.87440471262832E-03,2.94533459000942E-04,16735,23285,1740,16976,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Strings_length_32_0016_x_001_Ascii.csv",544
32,"xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx",32,1,3.6390537806327E-04,2.82265473645278E-04,3.00037996406568E-03,2.93014533520863E-04,13741,17714,1667,17064,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Strings_length_32_0032_x_001_Ascii.csv",1088
32,"xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx",64,1,4.88237662334714E-04,3.83700606202509E-04,3.31650676396589E-03,2.79158059293172E-04,10241,13032,1508,17911,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Strings_length_32_0064_x_001_Ascii.csv",2176
32,"xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx",128,1,8.86534219888429E-04,5.99579232615336E-04,3.61828024596159E-03,3.08947108255067E-04,5640,8340,1382,16184,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Strings_length_32_0128_x_001_Ascii.csv",4352
32,"xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx",256,1,1.2762446911205E-03,1.0678602818371E-03,4.47726320502854E-03,3.98724082934609E-04,3918,4683,1117,12540,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Strings_length_32_0256_x_001_Ascii.csv",8704
32,"xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx",512,1,2.28512064871187E-03,2.04904649732119E-03,6.19429121304552E-03,4.16458437447943E-04,2189,2441,808,12006,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Strings_length_32_0512_x_001_Ascii.csv",17408
32,"xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx",1024,1,4.38542900962868E-03,3.82963330791564E-03,9.2564232900477E-03,5.25375643585163E-04,1141,1306,541,9517,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Strings_length_32_1024_x_001_Ascii.csv",34816
32,"xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx",2048,1,8.58222332776654E-03,8.3532050086375E-03,1.98477698417957E-02,7.16332378223496E-04,583,599,252,6980,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Strings_length_32_2048_x_001_Ascii.csv",69632
32,"xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx",4096,1,1.76990533571743E-02,1.53593024541767E-02,3.07100147246012E-02,1.12688753662384E-03,283,326,163,4437,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Strings_length_32_4096_x_001_Ascii.csv",139264
32,"xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx",8192,1,0.038452722137538,3.16596563295402E-02,5.68486125002065E-02,2.22311104668511E-03,131,158,88,2250,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Strings_length_32_8192_x_001_Ascii.csv",278528
32,"xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx",16384,1,7.35643455854562E-02,6.49932571444902E-02,0.111704353336245,4.28988001154381E-03,68,77,45,1166,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Strings_length_32_16384_x_001_Ascii.csv",557056
32,"xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx",32768,1,0.148524882354061,0.133022718419517,0.210356228007004,7.60790243699558E-03,34,38,25,658,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Strings_length_32_32768_x_001_Ascii.csv",1114112
32,"xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx",65536,1,0.309152223525898,0.263739584209888,0.399200338458356,1.42045454545455E-02,17,19,13,352,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Strings_length_32_65536_x_001_Ascii.csv",2228224
32,"xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx",131072,1,0.605018477757565,0.558596455543819,0.781331042858905,2.88965523928061E-02,9,9,7,174,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Strings_length_32_131072_x_001_Ascii.csv",4456448
32,"xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx",262144,1,1.28963357495377,1.09729523998685,1.57858259999193,6.13780486874464E-02,4,5,4,82,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Strings_length_32_262144_x_001_Ascii.csv",8912896
32,"xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx",524288,1,2.43612996667313,2.25772663337799,3.14966930006631,0.111600001653035,3,3,2,45,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Strings_length_32_524288_x_001_Ascii.csv",17825792
32,"xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx",1048576,1,4.86667155008763,4.42013534996659,6.10125059983693,0.241238094511486,2,2,1,21,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Strings_length_32_1048576_x_001_Ascii.csv",35651584
,,,,,,,,,,,,,
,,,,,,,,,,,,,7.3256605943251
,,,,,,,,,,,,,215460.605715444
,,,,,,,,,,,,"Chart_3_Time_v_Rows.jpg",
,,,,,,,,,,,,"Parse Time v Num Rows. Log Scales.
One column of 20-char fields with embedded breaks.",
"Field Length","Each Field Contains","Num Rows","Num Cols","CSVRead
v0.14","sdkn104
v1.9","ws_garcia
v3.1.5","CSV.jl
v0.8.5+","NCalls
CSVRead
v0.14","NCalls
sdkn104
v1.9","NCalls
ws_garcia
v3.1.5","NCalls
CSV.jl
v0.8.5+","File","Size"
20,"""xxxxxxxx
yyyyyyyy""",1,1,2.53001973391098E-04,1.95336953552047E-04,4.0155555376481E-03,2.69811326924039E-04,19763,25597,1246,18550,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Quoted_Strings_with-LF_length_20_0001_x_001_Ascii.csv",26
20,"""xxxxxxxx
yyyyyyyy""",2,1,3.13424064443221E-04,2.04578429690832E-04,3.30801620382185E-03,2.5379422364347E-04,15953,24441,1512,19701,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Quoted_Strings_with-LF_length_20_0002_x_001_Ascii.csv",52
20,"""xxxxxxxx
yyyyyyyy""",4,1,2.68913773253618E-04,1.94329817338133E-04,3.34568943152435E-03,2.52729478366357E-04,18594,25730,1495,19784,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Quoted_Strings_with-LF_length_20_0004_x_001_Ascii.csv",104
20,"""xxxxxxxx
yyyyyyyy""",8,1,3.26400215412449E-04,2.19497506584828E-04,3.58230171923293E-03,2.6289228447252E-04,15319,22780,1396,19023,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Quoted_Strings_with-LF_length_20_0008_x_001_Ascii.csv",208
20,"""xxxxxxxx
yyyyyyyy""",16,1,3.51322863966608E-04,2.75373179870723E-04,3.92722755102543E-03,2.63726989820138E-04,14232,18158,1274,18959,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Quoted_Strings_with-LF_length_20_0016_x_001_Ascii.csv",416
20,"""xxxxxxxx
yyyyyyyy""",32,1,4.49310656839804E-04,3.66174016851715E-04,4.78936791182692E-03,2.86286859433152E-04,11129,13655,1044,17465,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Quoted_Strings_with-LF_length_20_0032_x_001_Ascii.csv",832
20,"""xxxxxxxx
yyyyyyyy""",64,1,6.49876631139084E-04,5.56360420603995E-04,6.35648271917416E-03,2.81040975774268E-04,7694,8987,787,17791,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Quoted_Strings_with-LF_length_20_0064_x_001_Ascii.csv",1664
20,"""xxxxxxxx
yyyyyyyy""",128,1,1.01059462408149E-03,9.54561156728615E-04,1.00210549100815E-02,2.91409255157944E-04,4948,5239,499,17158,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Quoted_Strings_with-LF_length_20_0128_x_001_Ascii.csv",3328
20,"""xxxxxxxx
yyyyyyyy""",256,1,1.77903469611215E-03,1.79111984243849E-03,1.61379564515946E-02,3.25754120789628E-04,2813,2792,310,15349,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Quoted_Strings_with-LF_length_20_0256_x_001_Ascii.csv",6656
20,"""xxxxxxxx
yyyyyyyy""",512,1,3.37478812415072E-03,3.37690094537444E-03,3.07418024538805E-02,4.5570543200875E-04,1482,1481,163,10972,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Quoted_Strings_with-LF_length_20_0512_x_001_Ascii.csv",13312
20,"""xxxxxxxx
yyyyyyyy""",1024,1,6.77374695555001E-03,7.01665413744884E-03,5.59476411099442E-02,6.0790273556231E-04,739,713,90,8225,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Quoted_Strings_with-LF_length_20_1024_x_001_Ascii.csv",26624
20,"""xxxxxxxx
yyyyyyyy""",2048,1,1.34673478496161E-02,1.37082298630721E-02,0.110837297822835,7.64525993883792E-04,372,365,46,6540,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Quoted_Strings_with-LF_length_20_2048_x_001_Ascii.csv",53248
20,"""xxxxxxxx
yyyyyyyy""",4096,1,2.80003240214942E-02,2.92078965116119E-02,0.208627299997412,1.15443217126947E-03,179,172,24,4332,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Quoted_Strings_with-LF_length_20_4096_x_001_Ascii.csv",106496
20,"""xxxxxxxx
yyyyyyyy""",8192,1,5.40851129053701E-02,6.11773987823143E-02,0.434465250000358,2.85551113649343E-03,93,82,12,1751,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Quoted_Strings_with-LF_length_20_8192_x_001_Ascii.csv",212992
20,"""xxxxxxxx
yyyyyyyy""",16384,1,0.112575531114514,0.118851576747676,0.837189716675008,4.6800748559222E-03,45,43,6,1069,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Quoted_Strings_with-LF_length_20_16384_x_001_Ascii.csv",425984
20,"""xxxxxxxx
yyyyyyyy""",32768,1,0.227852918175896,0.239802452380813,1.63502677500946,8.46192881137183E-03,22,21,4,591,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Quoted_Strings_with-LF_length_20_32768_x_001_Ascii.csv",851968
20,"""xxxxxxxx
yyyyyyyy""",65536,1,0.438291033322457,0.479487354549664,3.20518090005498,1.48809523809524E-02,12,11,2,336,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Quoted_Strings_with-LF_length_20_65536_x_001_Ascii.csv",1703936
20,"""xxxxxxxx
yyyyyyyy""",131072,1,0.949377750007746,0.947535750029298,6.47378039988689,3.27516334508759E-02,6,6,1,153,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Quoted_Strings_with-LF_length_20_131072_x_001_Ascii.csv",3407872
20,"""xxxxxxxx
yyyyyyyy""",262144,1,1.77731396669211,1.90687373334852,12.4355690998491,6.13414659732726E-02,3,3,1,82,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Quoted_Strings_with-LF_length_20_262144_x_001_Ascii.csv",6815744
20,"""xxxxxxxx
yyyyyyyy""",524288,1,3.69224884989671,3.79517339996528,25.3065808999818,0.12019047282991,2,2,1,42,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Quoted_Strings_with-LF_length_20_524288_x_001_Ascii.csv",13631488
20,"""xxxxxxxx
yyyyyyyy""",1048576,1,7.18892240012065,7.55742019996978,53.5152769999113,0.318000003695488,1,1,1,16,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Quoted_Strings_with-LF_length_20_1048576_x_001_Ascii.csv",27262976
,,,,,,,,,,,,,
,,,,,,,,,,,,,3.79235919969625
,,,,,,7.44413056941791,,,,,,,145859.969219087
,,,,,,22.606673951503,,,,,,"Chart_4_Time_v_Rows.jpg",
,,,,,,,,,,,,"Parse Time v Num Rows. Log Scales.
10 columns of 17-char numeric fields (no quotes).",
"Field Length","Each Field Contains","Num Rows","Num Cols","CSVRead
v0.14","sdkn104
v1.9","ws_garcia
v3.1.5","CSV.jl
v0.8.5+","NCalls
CSVRead
v0.14","NCalls
sdkn104
v1.9","NCalls
ws_garcia
v3.1.5","NCalls
CSV.jl
v0.8.5+","File","Size"
17,0.719057207097576,1,10,2.70347904842463E-04,1.79563984055462E-04,3.01545877034892E-03,3.15338042381433E-04,18495,27846,1659,15856,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Doubles_0001_x_010_Ascii.csv",181
17,0.719057207097576,2,10,2.90982408045936E-04,2.06962028142089E-04,2.96044884546775E-03,3.14090081035241E-04,17184,24160,1689,15919,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Doubles_0002_x_010_Ascii.csv",362
17,0.719057207097576,4,10,3.52035137998206E-04,2.56849170387424E-04,4.52180135621273E-03,3.17299149638279E-04,14204,19467,1106,15758,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Doubles_0004_x_010_Ascii.csv",724
17,0.719057207097576,8,10,5.00917311162921E-04,3.67640004418043E-04,3.30001794186969E-03,3.34851326011251E-04,9982,13601,1516,14932,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Doubles_0008_x_010_Ascii.csv",1448
17,0.719057207097576,16,10,7.42134016004973E-04,5.3650171674844E-04,4.83347111098144E-03,3.33333333333333E-04,6738,9320,1035,15000,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Doubles_0016_x_010_Ascii.csv",2896
17,0.719057207097576,32,10,0.001235582777406,9.25473533196721E-04,4.67922366694682E-03,3.59841669665347E-04,4047,5403,1069,13895,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Doubles_0032_x_010_Ascii.csv",5792
17,0.719057207097576,64,10,2.12206834965529E-03,1.74329139074098E-03,5.62906659159001E-03,4.84496124031008E-04,2357,2869,889,10320,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Doubles_0064_x_010_Ascii.csv",11584
17,0.719057207097576,128,10,4.00355932738235E-03,3.16104380541638E-03,8.57670274427349E-03,5.20724848989794E-04,1249,1582,583,9602,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Doubles_0128_x_010_Ascii.csv",23168
17,0.719057207097576,256,10,1.22298592684518E-02,8.88856056809664E-03,1.96631980393374E-02,7.90263948158685E-04,410,563,255,6327,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Doubles_0256_x_010_Ascii.csv",46336
17,0.719057207097576,512,10,0.017322851556827,1.37054542468682E-02,2.87953333329709E-02,2.00561572402728E-03,289,365,174,2493,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Doubles_0512_x_010_Ascii.csv",92672
17,0.719057207097576,1024,10,3.33388715239229E-02,2.70397367559977E-02,4.99306178218362E-02,1.70230825013719E-03,151,185,101,2946,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Doubles_1024_x_010_Ascii.csv",185344
17,0.719057207097576,2048,10,7.50607746243199E-02,5.65949393268884E-02,9.68110038486954E-02,2.27732247993594E-03,67,89,52,2196,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Doubles_2048_x_010_Ascii.csv",370688
17,0.719057207097576,4096,10,0.209750370830686,0.172563903328652,0.250157015002333,3.39443312966735E-03,24,30,20,1473,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Doubles_4096_x_010_Ascii.csv",741376
17,0.719057207097576,8192,10,0.277091894739945,0.229296249993653,0.381369285717873,6.56880713696561E-03,19,22,14,763,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Doubles_8192_x_010_Ascii.csv",1482752
17,0.719057207097576,16384,10,0.591188033318354,0.593135544435225,0.772962514277814,1.15658196235639E-02,9,9,7,433,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Doubles_16384_x_010_Ascii.csv",2965504
17,0.719057207097576,32768,10,1.22986249998212,0.997136966635784,1.56752512499224,2.66595749144859E-02,5,6,4,188,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Doubles_32768_x_010_Ascii.csv",5931008
17,0.719057207097576,65536,10,2.58246873334671,2.84435849997681,6.67535989987664,4.39385970433553E-02,3,2,1,114,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Doubles_65536_x_010_Ascii.csv",11862016
17,0.719057207097576,131072,10,5.03491539997049,3.81640450004488,8.7466917000711,0.09294444543344,1,2,1,54,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Doubles_131072_x_010_Ascii.csv",23724032
17,0.719057207097576,262144,10,9.11220570001751,7.92418960016221,12.8504761999939,0.167033330599467,1,1,1,30,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Doubles_262144_x_010_Ascii.csv",47448064
,,,,,,,,,,,,,
,,,,,,,,,,,,,5.20708877323839
,,,,,,,,,,,,,287684.462609856
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,"Chart_5_Time_v_Cols.jpg",
,,,,,,,,,,,,"Parse Time v Num Cols. Log Scales.
8 rows of 16-char fields (no quotes).",
"Field Length","Each Field Contains","Num Rows","Num Cols","CSVRead
v0.14","sdkn104
v1.9","ws_garcia
v3.1.5","CSV.jl
v0.8.5+","NCalls
CSVRead
v0.14","NCalls
sdkn104
v1.9","NCalls
ws_garcia
v3.1.5","NCalls
CSV.jl
v0.8.5+","File","Size"
16,"xxxxxxxxxxxxxxxx",8,1,3.23893671465258E-04,2.40485176996612E-04,3.35272587117946E-03,2.58935951004344E-04,15438,20792,1492,19360,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Strings_length_16_0008_x_001_Ascii.csv",144
16,"xxxxxxxxxxxxxxxx",8,2,3.9291669809718E-04,3.2777413306132E-04,5.91605742937525E-03,2.81674271872007E-04,12726,15255,848,17751,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Strings_length_16_0008_x_002_Ascii.csv",280
16,"xxxxxxxxxxxxxxxx",8,4,3.92399568388135E-04,5.04418369824183E-04,3.5195907108934E-03,3.0484087306426E-04,12743,9913,1421,16402,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Strings_length_16_0008_x_004_Ascii.csv",552
16,"xxxxxxxxxxxxxxxx",8,8,4.74541596279907E-04,3.45565155489626E-04,3.81252469520493E-03,3.50803339647793E-04,10537,14470,1312,14253,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Strings_length_16_0008_x_008_Ascii.csv",1096
16,"xxxxxxxxxxxxxxxx",8,16,6.88477640093947E-04,5.61101514812855E-04,4.4055411454684E-03,4.33538541576346E-04,7263,8912,1135,11533,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Strings_length_16_0008_x_016_Ascii.csv",2184
16,"xxxxxxxxxxxxxxxx",8,32,1.24721439262812E-03,8.33730243428083E-04,5.99050023927615E-03,5.64652738565782E-04,4009,5998,835,8855,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Strings_length_16_0008_x_032_Ascii.csv",4360
16,"xxxxxxxxxxxxxxxx",8,64,2.40400451920533E-03,1.58901280583829E-03,1.14706736239562E-02,9.13909705721075E-04,2080,3147,436,5471,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Strings_length_16_0008_x_064_Ascii.csv",8712
16,"xxxxxxxxxxxxxxxx",8,128,3.64535437311716E-03,2.75910865968546E-03,2.86456737148442E-02,1.42409569923099E-03,1372,1813,175,3511,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Strings_length_16_0008_x_128_Ascii.csv",17416
16,"xxxxxxxxxxxxxxxx",8,256,7.65720107179038E-03,5.39130150869384E-03,0.102567057144277,2.67093340555827E-03,653,928,49,1875,"C:\Users\phili\AppData\Local\Temp\VBA-CSV\Performance\Strings_length_16_0008_x_256_Ascii.csv",34824
